match_id,match_date,team,opponent,venue,player,runs,balls,wickets,balls_bowled,runs_conceded,is_winner
sample_20201003_0013,2020-10-03,Chennai Super Kings,Gujarat Titans,Arun Jaitley Stadium,Ravindra Jadeja,28.9,18.71,0.89,33.7,34.91,0
sample_20201003_0013,2020-10-03,Chennai Super Kings,Gujarat Titans,Arun Jaitley Stadium,MS Dhoni,11.18,10.03,0.0,0.0,0.0,0
sample_20201004_0014,2020-10-04,Delhi Capitals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Rishabh Pant,21.61,18.25,0.56,14.82,39.69,1
sample_20201004_0014,2020-10-04,Delhi Capitals,Royal Challengers Bengaluru,Arun Jaitley Stadium,David Warner,8.2,5.2,2.71,27.79,23.36,1
sample_20201004_0014,2020-10-04,Delhi Capitals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Prithvi Shaw,9.92,10.28,0.66,21.1,46.11,1
sample_20201004_0014,2020-10-04,Delhi Capitals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Jake Fraser-McGurk,26.82,20.44,0.97,31.89,36.3,1
sample_20201004_0014,2020-10-04,Delhi Capitals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Tristan Stubbs,18.92,10.52,1.02,24.73,38.71,1
sample_20201004_0014,2020-10-04,Delhi Capitals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Axar Patel,118.19,65.79,0.0,0.0,0.0,1
sample_20201004_0014,2020-10-04,Royal Challengers Bengaluru,Delhi Capitals,Arun Jaitley Stadium,Virat Kohli,29.4,30.44,0.54,14.07,25.75,0
sample_20201004_0014,2020-10-04,Royal Challengers Bengaluru,Delhi Capitals,Arun Jaitley Stadium,Faf du Plessis,9.89,9.06,0.85,22.36,32.83,0
sample_20201004_0014,2020-10-04,Royal Challengers Bengaluru,Delhi Capitals,Arun Jaitley Stadium,Glenn Maxwell,21.94,19.27,2.08,25.9,40.3,0
sample_20201004_0014,2020-10-04,Royal Challengers Bengaluru,Delhi Capitals,Arun Jaitley Stadium,Rajat Patidar,10.31,5.92,0.0,21.81,14.4,0
sample_20201004_0014,2020-10-04,Royal Challengers Bengaluru,Delhi Capitals,Arun Jaitley Stadium,Cameron Green,67.28,39.75,0.44,30.27,48.08,0
sample_20201004_0014,2020-10-04,Royal Challengers Bengaluru,Delhi Capitals,Arun Jaitley Stadium,Dinesh Karthik,49.76,29.42,0.0,0.0,0.0,0
sample_20201005_0015,2020-10-05,Sunrisers Hyderabad,Rajasthan Royals,MA Chidambaram Stadium,Pat Cummins,37.76,26.03,1.18,16.55,31.96,1
sample_20201005_0015,2020-10-05,Sunrisers Hyderabad,Rajasthan Royals,MA Chidambaram Stadium,Travis Head,71.39,39.92,2.62,15.74,48.72,1
sample_20201005_0015,2020-10-05,Sunrisers Hyderabad,Rajasthan Royals,MA Chidambaram Stadium,Abhishek Sharma,20.88,14.02,0.59,24.71,38.45,1
sample_20201005_0015,2020-10-05,Sunrisers Hyderabad,Rajasthan Royals,MA Chidambaram Stadium,Aiden Markram,18.18,20.04,3.61,21.26,45.32,1
sample_20201005_0015,2020-10-05,Sunrisers Hyderabad,Rajasthan Royals,MA Chidambaram Stadium,Heinrich Klaasen,14.19,8.68,1.41,17.57,38.55,1
sample_20201005_0015,2020-10-05,Sunrisers Hyderabad,Rajasthan Royals,MA Chidambaram Stadium,Nitish Kumar Reddy,7.41,6.33,0.0,0.0,0.0,1
sample_20201005_0015,2020-10-05,Rajasthan Royals,Sunrisers Hyderabad,MA Chidambaram Stadium,Sanju Samson,27.44,18.33,0.77,24.66,29.32,0
sample_20201005_0015,2020-10-05,Rajasthan Royals,Sunrisers Hyderabad,MA Chidambaram Stadium,Yashasvi Jaiswal,47.53,27.24,0.18,27.92,30.63,0
sample_20201005_0015,2020-10-05,Rajasthan Royals,Sunrisers Hyderabad,MA Chidambaram Stadium,Jos Buttler,21.08,20.65,2.93,28.77,35.2,0
sample_20201005_0015,2020-10-05,Rajasthan Royals,Sunrisers Hyderabad,MA Chidambaram Stadium,Riyan Parag,27.78,27.67,0.48,33.48,38.35,0
sample_20201005_0015,2020-10-05,Rajasthan Royals,Sunrisers Hyderabad,MA Chidambaram Stadium,Shimron Hetmyer,25.78,25.88,0.94,30.78,39.54,0
sample_20201005_0015,2020-10-05,Rajasthan Royals,Sunrisers Hyderabad,MA Chidambaram Stadium,Ravichandran Ashwin,14.81,10.59,0.0,0.0,0.0,0
sample_20201006_0016,2020-10-06,Rajasthan Royals,Gujarat Titans,Narendra Modi Stadium,Sanju Samson,11.19,10.33,0.17,24.02,16.7,0
sample_20201006_0016,2020-10-06,Rajasthan Royals,Gujarat Titans,Narendra Modi Stadium,Yashasvi Jaiswal,12.2,8.29,6.26,22.38,41.91,0
sample_20201006_0016,2020-10-06,Rajasthan Royals,Gujarat Titans,Narendra Modi Stadium,Jos Buttler,18.49,16.26,0.15,11.42,15.26,0
sample_20201006_0016,2020-10-06,Rajasthan Royals,Gujarat Titans,Narendra Modi Stadium,Riyan Parag,38.93,29.06,0.04,32.29,22.55,0
sample_20201006_0016,2020-10-06,Rajasthan Royals,Gujarat Titans,Narendra Modi Stadium,Shimron Hetmyer,9.87,5.76,1.2,24.22,23.31,0
sample_20201006_0016,2020-10-06,Rajasthan Royals,Gujarat Titans,Narendra Modi Stadium,Ravichandran Ashwin,29.14,17.54,0.0,0.0,0.0,0
sample_20201006_0016,2020-10-06,Gujarat Titans,Rajasthan Royals,Narendra Modi Stadium,Shubman Gill,43.06,43.8,0.1,20.63,35.78,1
sample_20201006_0016,2020-10-06,Gujarat Titans,Rajasthan Royals,Narendra Modi Stadium,Wriddhiman Saha,55.63,43.42,0.57,32.84,4.29,1
sample_20201006_0016,2020-10-06,Gujarat Titans,Rajasthan Royals,Narendra Modi Stadium,Sai Sudharsan,0.0,1.0,0.51,21.82,26.25,1
sample_20201006_0016,2020-10-06,Gujarat Titans,Rajasthan Royals,Narendra Modi Stadium,David Miller,0.73,1.0,0.57,18.83,53.37,1
sample_20201006_0016,2020-10-06,Gujarat Titans,Rajasthan Royals,Narendra Modi Stadium,Rahul Tewatia,40.21,25.23,2.56,21.82,17.31,1
sample_20201006_0016,2020-10-06,Gujarat Titans,Rajasthan Royals,Narendra Modi Stadium,Rashid Khan,0.0,1.0,0.0,0.0,0.0,1
sample_20201007_0017,2020-10-07,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Sanju Samson,18.35,13.06,0.09,33.19,43.48,1
sample_20201007_0017,2020-10-07,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Yashasvi Jaiswal,10.64,10.63,0.23,35.6,53.0,1
sample_20201007_0017,2020-10-07,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Jos Buttler,17.75,10.14,0.72,32.91,22.82,1
sample_20201007_0017,2020-10-07,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Riyan Parag,0.87,1.0,1.3,26.52,32.38,1
sample_20201007_0017,2020-10-07,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Shimron Hetmyer,35.1,33.94,2.22,19.73,24.6,1
sample_20201007_0017,2020-10-07,Rajasthan Royals,Royal Challengers Bengaluru,Arun Jaitley Stadium,Ravichandran Ashwin,82.04,87.99,0.0,0.0,0.0,1
sample_20201007_0017,2020-10-07,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Virat Kohli,10.5,8.52,0.51,26.47,35.83,0
sample_20201007_0017,2020-10-07,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Faf du Plessis,8.57,6.13,1.06,28.37,22.23,0
sample_20201007_0017,2020-10-07,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Glenn Maxwell,7.61,5.91,2.58,20.7,16.77,0
sample_20201007_0017,2020-10-07,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Rajat Patidar,77.98,83.17,0.16,25.96,20.07,0
sample_20201007_0017,2020-10-07,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Cameron Green,27.33,22.25,2.6,27.71,43.52,0
sample_20201007_0017,2020-10-07,Royal Challengers Bengaluru,Rajasthan Royals,Arun Jaitley Stadium,Dinesh Karthik,6.95,4.0,0.0,0.0,0.0,0
sample_20201008_0018,2020-10-08,Mumbai Indians,Sunrisers Hyderabad,MA Chidambaram Stadium,Rohit Sharma,24.1,19.78,1.46,21.11,47.79,0
sample_20201008_0018,2020-10-08,Mumbai Indians,Sunrisers Hyderabad,MA Chidambaram Stadium,Ishan Kishan,47.94,34.14,1.95,21.32,37.3,0
sample_20201008_0018,2020-10-08,Mumbai Indians,Sunrisers Hyderabad,MA Chidambaram Stadium,Suryakumar Yadav,21.4,12.68,2.07,27.97,44.3,0
sample_20201008_0018,2020-10-08,Mumbai Indians,Sunrisers Hyderabad,MA Chidambaram Stadium,Hardik Pandya,14.13,7.95,1.61,32.7,34.05,0
sample_20201008_0018,2020-10-08,Mumbai Indians,Sunrisers Hyderabad,MA Chidambaram Stadium,Tilak Varma,56.62,35.96,0.69,24.14,31.8,0
sample_20201008_0018,2020-10-08,Mumbai Indians,Sunrisers Hyderabad,MA Chidambaram Stadium,Tim David,34.93,20.16,0.0,0.0,0.0,0
sample_20201008_0018,2020-10-08,Sunrisers Hyderabad,Mumbai Indians,MA Chidambaram Stadium,Pat Cummins,48.21,43.32,0.09,21.37,36.45,1
sample_20201008_0018,2020-10-08,Sunrisers Hyderabad,Mumbai Indians,MA Chidambaram Stadium,Travis Head,0.0,1.0,0.37,29.07,24.64,1
sample_20201008_0018,2020-10-08,Sunrisers Hyderabad,Mumbai Indians,MA Chidambaram Stadium,Abhishek Sharma,36.42,22.49,0.3,18.21,40.93,1
sample_20201008_0018,2020-10-08,Sunrisers Hyderabad,Mumbai Indians,MA Chidambaram Stadium,Aiden Markram,57.02,53.83,1.43,28.52,37.89,1
sample_20201008_0018,2020-10-08,Sunrisers Hyderabad,Mumbai Indians,MA Chidambaram Stadium,Heinrich Klaasen,2.61,2.05,2.48,31.4,12.62,1
sample_20201008_0018,2020-10-08,Sunrisers Hyderabad,Mumbai Indians,MA Chidambaram Stadium,Nitish Kumar Reddy,37.68,35.5,0.0,0.0,0.0,1
sample_20201009_0019,2020-10-09,Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,Pat Cummins,22.77,21.82,1.38,23.26,45.82,1
sample_20201009_0019,2020-10-09,Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,Travis Head,0.0,1.0,0.72,29.26,41.1,1
sample_20201009_0019,2020-10-09,Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,Abhishek Sharma,16.68,13.41,2.29,26.81,44.98,1
sample_20201009_0019,2020-10-09,Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,Aiden Markram,74.14,79.31,0.01,19.21,42.68,1
sample_20201009_0019,2020-10-09,Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,Heinrich Klaasen,77.73,58.72,0.14,17.81,61.5,1
sample_20201009_0019,2020-10-09,Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,Nitish Kumar Reddy,15.62,14.47,0.0,0.0,0.0,1
sample_20201009_0019,2020-10-09,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,Rishabh Pant,13.74,7.96,0.89,22.48,33.82,0
sample_20201009_0019,2020-10-09,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,David Warner,9.65,7.94,0.0,29.17,33.8,0
sample_20201009_0019,2020-10-09,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,Prithvi Shaw,54.65,33.36,3.06,31.97,50.06,0
sample_20201009_0019,2020-10-09,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,Jake Fraser-McGurk,6.52,3.87,0.52,28.97,41.65,0
sample_20201009_0019,2020-10-09,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,Tristan Stubbs,37.29,33.88,1.25,26.19,43.16,0
sample_20201009_0019,2020-10-09,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,Axar Patel,67.42,45.12,0.0,0.0,0.0,0
sample_20201010_0020,2020-10-10,Delhi Capitals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Rishabh Pant,49.01,40.3,3.16,27.62,31.98,0
sample_20201010_0020,2020-10-10,Delhi Capitals,Sunrisers Hyderabad,M Chinnaswamy Stadium,David Warner,19.37,14.26,4.81,31.1,30.56,0
sample_20201010_0020,2020-10-10,Delhi Capitals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Prithvi Shaw,31.55,20.87,0.75,20.52,40.75,0
sample_20201010_0020,2020-10-10,Delhi Capitals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Jake Fraser-McGurk,9.62,5.79,0.23,23.95,38.93,0
sample_20201010_0020,2020-10-10,Delhi Capitals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Tristan Stubbs,9.42,7.86,0.9,14.59,46.41,0
sample_20201010_0020,2020-10-10,Delhi Capitals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Axar Patel,48.86,52.83,0.0,0.0,0.0,0
sample_20201010_0020,2020-10-10,Sunrisers Hyderabad,Delhi Capitals,M Chinnaswamy Stadium,Pat Cummins,17.55,10.39,1.09,27.93,50.45,1
sample_20201010_0020,2020-10-10,Sunrisers Hyderabad,Delhi Capitals,M Chinnaswamy Stadium,Travis Head,10.15,8.94,0.08,18.79,26.65,1
sample_20201010_0020,2020-10-10,Sunrisers Hyderabad,Delhi Capitals,M Chinnaswamy Stadium,Abhishek Sharma,34.77,24.44,0.75,21.36,13.44,1
sample_20201010_0020,2020-10-10,Sunrisers Hyderabad,Delhi Capitals,M Chinnaswamy Stadium,Aiden Markram,10.87,6.09,1.6,20.01,46.61,1
sample_20201010_0020,2020-10-10,Sunrisers Hyderabad,Delhi Capitals,M Chinnaswamy Stadium,Heinrich Klaasen,9.58,10.25,3.21,23.14,45.9,1
sample_20201010_0020,2020-10-10,Sunrisers Hyderabad,Delhi Capitals,M Chinnaswamy Stadium,Nitish Kumar Reddy,133.99,93.25,0.0,0.0,0.0,1
sample_20201011_0021,2020-10-11,Sunrisers Hyderabad,Gujarat Titans,Eden Gardens,Pat Cummins,8.95,5.23,1.33,24.24,18.54,0
sample_20201011_0021,2020-10-11,Sunrisers Hyderabad,Gujarat Titans,Eden Gardens,Travis Head,57.84,54.0,1.23,13.39,32.49,0
sample_20201011_0021,2020-10-11,Sunrisers Hyderabad,Gujarat Titans,Eden Gardens,Abhishek Sharma,20.72,22.04,0.73,10.44,29.49,0
sample_20201011_0021,2020-10-11,Sunrisers Hyderabad,Gujarat Titans,Eden Gardens,Aiden Markram,15.32,11.85,1.77,15.26,27.49,0
sample_20201011_0021,2020-10-11,Sunrisers Hyderabad,Gujarat Titans,Eden Gardens,Heinrich Klaasen,39.02,28.53,0.57,27.38,32.55,0
sample_20201011_0021,2020-10-11,Sunrisers Hyderabad,Gujarat Titans,Eden Gardens,Nitish Kumar Reddy,23.55,14.48,0.0,0.0,0.0,0
sample_20201011_0021,2020-10-11,Gujarat Titans,Sunrisers Hyderabad,Eden Gardens,Shubman Gill,61.98,40.83,1.02,17.1,39.92,1
sample_20201011_0021,2020-10-11,Gujarat Titans,Sunrisers Hyderabad,Eden Gardens,Wriddhiman Saha,18.32,10.49,0.43,20.25,46.05,1
sample_20201011_0021,2020-10-11,Gujarat Titans,Sunrisers Hyderabad,Eden Gardens,Sai Sudharsan,20.36,13.03,2.67,26.99,11.73,1
sample_20201011_0021,2020-10-11,Gujarat Titans,Sunrisers Hyderabad,Eden Gardens,David Miller,37.52,34.83,2.81,24.79,33.48,1
sample_20201011_0021,2020-10-11,Gujarat Titans,Sunrisers Hyderabad,Eden Gardens,Rahul Tewatia,17.28,13.42,0.81,12.02,15.98,1
sample_20201011_0021,2020-10-11,Gujarat Titans,Sunrisers Hyderabad,Eden Gardens,Rashid Khan,3.57,2.03,0.0,0.0,0.0,1
sample_20201012_0022,2020-10-12,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Pat Cummins,61.28,45.17,0.0,36.05,19.81,0
sample_20201012_0022,2020-10-12,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Travis Head,30.08,20.05,2.62,18.42,44.56,0
sample_20201012_0022,2020-10-12,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Abhishek Sharma,39.69,33.25,1.62,25.42,28.35,0
sample_20201012_0022,2020-10-12,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Aiden Markram,19.1,12.5,0.43,13.32,21.37,0
sample_20201012_0022,2020-10-12,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Heinrich Klaasen,8.48,6.06,1.09,14.6,22.16,0
sample_20201012_0022,2020-10-12,Sunrisers Hyderabad,Gujarat Titans,Arun Jaitley Stadium,Nitish Kumar Reddy,0.0,1.0,0.0,0.0,0.0,0
sample_20201012_0022,2020-10-12,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Shubman Gill,16.31,10.88,0.2,17.02,37.42,1
sample_20201012_0022,2020-10-12,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Wriddhiman Saha,48.47,39.05,0.21,24.15,33.6,1
sample_20201012_0022,2020-10-12,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Sai Sudharsan,63.48,40.35,0.42,15.28,23.18,1
sample_20201012_0022,2020-10-12,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,David Miller,9.01,8.53,2.06,10.71,39.26,1
sample_20201012_0022,2020-10-12,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Rahul Tewatia,26.54,18.79,0.7,27.3,28.77,1
sample_20201012_0022,2020-10-12,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,Rashid Khan,20.11,15.89,0.0,0.0,0.0,1
sample_20201013_0023,2020-10-13,Mumbai Indians,Rajasthan Royals,M Chinnaswamy Stadium,Rohit Sharma,9.55,5.94,1.02,32.15,30.48,0
sample_20201013_0023,2020-10-13,Mumbai Indians,Rajasthan Royals,M Chinnaswamy Stadium,Ishan Kishan,27.75,19.19,1.49,21.7,28.28,0
sample_20201013_0023,2020-10-13,Mumbai Indians,Rajasthan Royals,M Chinnaswamy Stadium,Suryakumar Yadav,18.14,15.25,2.66,24.47,18.62,0
sample_20201013_0023,2020-10-13,Mumbai Indians,Rajasthan Royals,M Chinnaswamy Stadium,Hardik Pandya,23.22,17.89,1.32,13.34,28.64,0
sample_20201013_0023,2020-10-13,Mumbai Indians,Rajasthan Royals,M Chinnaswamy Stadium,Tilak Varma,31.73,21.04,2.38,24.28,33.02,0
sample_20201013_0023,2020-10-13,Mumbai Indians,Rajasthan Royals,M Chinnaswamy Stadium,Tim David,14.48,10.65,0.0,0.0,0.0,0
sample_20201013_0023,2020-10-13,Rajasthan Royals,Mumbai Indians,M Chinnaswamy Stadium,Sanju Samson,21.58,13.37,2.32,22.78,14.09,1
sample_20201013_0023,2020-10-13,Rajasthan Royals,Mumbai Indians,M Chinnaswamy Stadium,Yashasvi Jaiswal,4.39,2.49,0.0,27.89,13.88,1
sample_20201013_0023,2020-10-13,Rajasthan Royals,Mumbai Indians,M Chinnaswamy Stadium,Jos Buttler,3.35,2.15,0.73,31.02,27.01,1
sample_20201013_0023,2020-10-13,Rajasthan Royals,Mumbai Indians,M Chinnaswamy Stadium,Riyan Parag,52.5,35.17,0.93,31.64,34.16,1
sample_20201013_0023,2020-10-13,Rajasthan Royals,Mumbai Indians,M Chinnaswamy Stadium,Shimron Hetmyer,45.57,39.44,1.68,14.6,32.68,1
sample_20201013_0023,2020-10-13,Rajasthan Royals,Mumbai Indians,M Chinnaswamy Stadium,Ravichandran Ashwin,11.37,7.59,0.0,0.0,0.0,1
sample_20201014_0024,2020-10-14,Gujarat Titans,Sunrisers Hyderabad,Wankhede Stadium,Shubman Gill,12.51,11.35,5.11,29.93,38.45,0
sample_20201014_0024,2020-10-14,Gujarat Titans,Sunrisers Hyderabad,Wankhede Stadium,Wriddhiman Saha,38.17,35.37,1.0,15.0,24.55,0
sample_20201014_0024,2020-10-14,Gujarat Titans,Sunrisers Hyderabad,Wankhede Stadium,Sai Sudharsan,2.88,3.12,1.37,20.16,41.2,0
sample_20201014_0024,2020-10-14,Gujarat Titans,Sunrisers Hyderabad,Wankhede Stadium,David Miller,0.0,1.0,1.35,23.15,43.53,0
sample_20201014_0024,2020-10-14,Gujarat Titans,Sunrisers Hyderabad,Wankhede Stadium,Rahul Tewatia,104.54,78.74,0.57,15.71,29.48,0
sample_20201014_0024,2020-10-14,Gujarat Titans,Sunrisers Hyderabad,Wankhede Stadium,Rashid Khan,2.01,1.21,0.0,0.0,0.0,0
sample_20201014_0024,2020-10-14,Sunrisers Hyderabad,Gujarat Titans,Wankhede Stadium,Pat Cummins,2.57,2.66,1.47,30.15,36.96,1
sample_20201014_0024,2020-10-14,Sunrisers Hyderabad,Gujarat Titans,Wankhede Stadium,Travis Head,80.77,63.45,1.14,27.85,37.47,1
sample_20201014_0024,2020-10-14,Sunrisers Hyderabad,Gujarat Titans,Wankhede Stadium,Abhishek Sharma,2.28,1.55,1.81,20.5,33.32,1
sample_20201014_0024,2020-10-14,Sunrisers Hyderabad,Gujarat Titans,Wankhede Stadium,Aiden Markram,9.89,9.2,0.09,30.28,24.62,1
sample_20201014_0024,2020-10-14,Sunrisers Hyderabad,Gujarat Titans,Wankhede Stadium,Heinrich Klaasen,0.0,1.0,1.12,30.76,39.58,1
sample_20201014_0024,2020-10-14,Sunrisers Hyderabad,Gujarat Titans,Wankhede Stadium,Nitish Kumar Reddy,87.86,65.32,0.0,0.0,0.0,1
sample_20201015_0025,2020-10-15,Kolkata Knight Riders,Royal Challengers Bengaluru,Arun Jaitley Stadium,Shreyas Iyer,11.56,7.22,2.18,19.35,28.63,1
sample_20201015_0025,2020-10-15,Kolkata Knight Riders,Royal Challengers Bengaluru,Arun Jaitley Stadium,Sunil Narine,88.01,80.23,0.29,29.36,26.65,1
sample_20201015_0025,2020-10-15,Kolkata Knight Riders,Royal Challengers Bengaluru,Arun Jaitley Stadium,Andre Russell,36.19,22.29,0.94,20.61,45.39,1
sample_20201015_0025,2020-10-15,Kolkata Knight Riders,Royal Challengers Bengaluru,Arun Jaitley Stadium,Rinku Singh,10.79,7.07,1.69,37.61,24.09,1
sample_20201015_0025,2020-10-15,Kolkata Knight Riders,Royal Challengers Bengaluru,Arun Jaitley Stadium,Venkatesh Iyer,16.71,12.68,0.92,19.33,28.1,1
sample_20201015_0025,2020-10-15,Kolkata Knight Riders,Royal Challengers Bengaluru,Arun Jaitley Stadium,Phil Salt,0.84,1.0,0.0,0.0,0.0,1
sample_20201015_0025,2020-10-15,Royal Challengers Bengaluru,Kolkata Knight Riders,Arun Jaitley Stadium,Virat Kohli,38.35,22.22,0.83,25.78,20.13,0
sample_20201015_0025,2020-10-15,Royal Challengers Bengaluru,Kolkata Knight Riders,Arun Jaitley Stadium,Faf du Plessis,7.94,7.87,2.0,32.77,41.69,0
sample_20201015_0025,2020-10-15,Royal Challengers Bengaluru,Kolkata Knight Riders,Arun Jaitley Stadium,Glenn Maxwell,12.12,11.88,0.99,18.1,40.48,0
sample_20201015_0025,2020-10-15,Royal Challengers Bengaluru,Kolkata Knight Riders,Arun Jaitley Stadium,Rajat Patidar,16.04,12.17,0.91,14.45,36.62,0
sample_20201015_0025,2020-10-15,Royal Challengers Bengaluru,Kolkata Knight Riders,Arun Jaitley Stadium,Cameron Green,34.71,25.19,0.38,23.95,36.34,0
sample_20201015_0025,2020-10-15,Royal Challengers Bengaluru,Kolkata Knight Riders,Arun Jaitley Stadium,Dinesh Karthik,74.6,53.17,0.0,0.0,0.0,0
sample_20201016_0026,2020-10-16,Sunrisers Hyderabad,Punjab Kings,Narendra Modi Stadium,Pat Cummins,2.26,1.32,0.17,25.64,32.33,1
sample_20201016_0026,2020-10-16,Sunrisers Hyderabad,Punjab Kings,Narendra Modi Stadium,Travis Head,27.98,17.83,0.74,27.99,41.73,1
sample_20201016_0026,2020-10-16,Sunrisers Hyderabad,Punjab Kings,Narendra Modi Stadium,Abhishek Sharma,16.47,12.41,1.26,11.35,40.09,1
sample_20201016_0026,2020-10-16,Sunrisers Hyderabad,Punjab Kings,Narendra Modi Stadium,Aiden Markram,32.0,28.24,1.73,18.72,39.14,1
sample_20201016_0026,2020-10-16,Sunrisers Hyderabad,Punjab Kings,Narendra Modi Stadium,Heinrich Klaasen,28.62,25.49,0.95,18.74,30.14,1
sample_20201016_0026,2020-10-16,Sunrisers Hyderabad,Punjab Kings,Narendra Modi Stadium,Nitish Kumar Reddy,60.79,41.25,0.0,0.0,0.0,1
sample_20201016_0026,2020-10-16,Punjab Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Shikhar Dhawan,19.19,12.07,0.31,16.14,11.02,0
sample_20201016_0026,2020-10-16,Punjab Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Jonny Bairstow,17.58,12.84,2.0,21.69,38.01,0
sample_20201016_0026,2020-10-16,Punjab Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Liam Livingstone,52.22,35.67,0.75,22.2,38.12,0
sample_20201016_0026,2020-10-16,Punjab Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Sam Curran,22.35,19.49,1.05,22.99,41.84,0
sample_20201016_0026,2020-10-16,Punjab Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Jitesh Sharma,22.67,23.37,0.55,27.93,20.55,0
sample_20201016_0026,2020-10-16,Punjab Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Shashank Singh,33.19,28.68,0.0,0.0,0.0,0
sample_20201017_0027,2020-10-17,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Sanju Samson,52.07,50.27,2.71,32.53,34.03,1
sample_20201017_0027,2020-10-17,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Yashasvi Jaiswal,7.87,6.32,1.52,25.6,27.96,1
sample_20201017_0027,2020-10-17,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Jos Buttler,6.95,6.7,0.54,27.26,48.85,1
sample_20201017_0027,2020-10-17,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Riyan Parag,92.15,84.34,1.33,11.06,35.94,1
sample_20201017_0027,2020-10-17,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Shimron Hetmyer,10.41,8.17,0.24,26.72,34.1,1
sample_20201017_0027,2020-10-17,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Ravichandran Ashwin,8.49,7.09,0.0,0.0,0.0,1
sample_20201017_0027,2020-10-17,Sunrisers Hyderabad,Rajasthan Royals,M Chinnaswamy Stadium,Pat Cummins,45.91,34.8,0.18,6.5,49.3,0
